evaluation_window,window_start_s,window_end_s,window_duration_s,metric,value,unit,sample_count,topic,fields
raw_flight_1,38.48,58.48,20,Maximum absolute yaw excursion,2.33431593,degrees,2399,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
raw_flight_1,38.48,58.48,20,Yaw range,3.45245536,degrees,2399,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
raw_flight_2,34.54,54.54,20,Peak horizontal velocity,1.44927717,m/s,2389,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_2,34.54,54.54,20,RMS horizontal velocity,0.815885197,m/s,2389,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_2,34.54,54.54,20,Peak absolute X velocity,0.255283614,m/s,2389,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
raw_flight_2,34.54,54.54,20,Peak absolute Y velocity,1.44413398,m/s,2389,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
raw_flight_2,34.54,54.54,20,Maximum absolute pitch rate,1.12708809,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_2,34.54,54.54,20,P99 absolute pitch rate,0.669872438,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_2,34.54,54.54,20,Minimum roll angle,-4.41813732,degrees,2390,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_2,34.54,54.54,20,Maximum roll angle,3.49067672,degrees,2390,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_2,34.54,54.54,20,Peak absolute roll angle,4.41813732,degrees,2390,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_2,34.54,54.54,20,Minimum relative pitch angle,-10.4669032,degrees,2390,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_2,34.54,54.54,20,Maximum relative pitch angle,10.0301353,degrees,2390,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_2,34.54,54.54,20,Maximum absolute pitch angle,10.5085543,degrees,2390,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
raw_flight_2,34.54,54.54,20,Maximum absolute yaw excursion,1.7823953,degrees,2390,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
raw_flight_2,34.54,54.54,20,Yaw range,2.96168899,degrees,2390,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
raw_flight_3,36.91,56.91,20,Peak horizontal velocity,1.30479452,m/s,2397,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_3,36.91,56.91,20,RMS horizontal velocity,0.658441972,m/s,2397,/vrpn_client_node/AIIMU1/twist,"cleaned twist.linear.x, cleaned twist.linear.y"
raw_flight_3,36.91,56.91,20,Peak absolute X velocity,0.562327054,m/s,2397,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.x
raw_flight_3,36.91,56.91,20,Peak absolute Y velocity,1.30474071,m/s,2397,/vrpn_client_node/AIIMU1/twist,cleaned twist.linear.y
raw_flight_3,36.91,56.91,20,Maximum absolute pitch rate,0.780351772,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_3,36.91,56.91,20,P99 absolute pitch rate,0.501660136,rad/s,1996,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> pitch; retained header.stamp resampling; 11-point cubic Savitzky-Golay derivative
raw_flight_3,36.91,56.91,20,Minimum roll angle,-3.95784175,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_3,36.91,56.91,20,Maximum roll angle,3.75136,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_3,36.91,56.91,20,Peak absolute roll angle,3.95784175,degrees,2398,/vrpn_client_node/AIIMU1/pose,pose.orientation quaternion -> roll
raw_flight_3,36.91,56.91,20,Minimum relative pitch angle,-4.04764041,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_3,36.91,56.91,20,Maximum relative pitch angle,8.62018214,degrees,2398,/vrpn_client_node/AIIMU1/pose,"pose.orientation quaternion -> pitch, relative to initial pitch"
raw_flight_3,36.91,56.91,20,Maximum absolute pitch angle,8.7419914,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(pitch from pose.orientation quaternion)
raw_flight_3,36.91,56.91,20,Maximum absolute yaw excursion,2.67025968,degrees,2398,/vrpn_client_node/AIIMU1/pose,abs(unwrapped yaw - initial unwrapped yaw)
raw_flight_3,36.91,56.91,20,Yaw range,3.60981284,degrees,2398,/vrpn_client_node/AIIMU1/pose,maximum relative unwrapped yaw - minimum relative unwrapped yaw
